Relation,MRR,h@1,h@3,h@10
0,0.27158165975490806,0.165625,0.284375,0.515625
1,0.2780445120493909,0.1574074074074074,0.35185185185185186,0.48148148148148145
2,0.18875819303506172,0.09528257823446988,0.19219990658570762,0.3769266697804764
3,0.16195302360189548,0.07621621621621621,0.15945945945945947,0.3286486486486486
4,0.14396867732599478,0.07410179640718563,0.13697604790419163,0.2758233532934132
5,0.17558471085663355,0.0953525641025641,0.16987179487179488,0.3453525641025641
6,0.15563761033695203,0.06405895691609978,0.16439909297052155,0.33503401360544216
7,0.1628830274912202,0.07764350453172206,0.16012084592145015,0.3368580060422961
8,0.1335988890083673,0.042735042735042736,0.10683760683760683,0.3162393162393162
9,0.1338440165798002,0.052795031055900624,0.11490683229813664,0.30745341614906835
10,0.17911479522083232,0.09975520195838433,0.18298653610771115,0.34149326805385555
11,0.1365232642293331,0.05598159509202454,0.1280674846625767,0.29984662576687116
12,0.10607751839898923,0.034482758620689655,0.10344827586206896,0.2512315270935961
13,0.11959828738998644,0.0490506329113924,0.11234177215189874,0.25
14,0.1088182342286622,0.028037383177570093,0.0911214953271028,0.26869158878504673
15,0.15836029390688436,0.08189655172413793,0.14439655172413793,0.3125
16,0.1154739767264672,0.0395010395010395,0.10706860706860707,0.26715176715176714
17,0.17105219059837118,0.07648148148148148,0.16648148148148148,0.37407407407407406
18,0.15117886030801633,0.06298449612403101,0.1501937984496124,0.33527131782945735
19,0.14487264880263714,0.05813953488372093,0.1511627906976744,0.3081395348837209
20,0.11590831145376775,0.04054054054054054,0.0990990990990991,0.28378378378378377
21,0.18071624416452503,0.08171206225680934,0.17120622568093385,0.41245136186770426
22,0.11072200716972454,0.04035874439461883,0.07623318385650224,0.257847533632287
23,0.10291345465351598,0.028535980148883373,0.08933002481389578,0.24689826302729528
24,0.17263384438315735,0.09120171673819742,0.16201716738197425,0.3487124463519313
25,0.12482796273320881,0.05266853932584269,0.1074438202247191,0.273876404494382
26,0.11707723109254746,0.042682926829268296,0.10121951219512196,0.27439024390243905
27,0.22660867654141484,0.1417910447761194,0.22388059701492538,0.3805970149253731
28,0.13945470995849207,0.06147540983606557,0.11065573770491803,0.3237704918032787
29,0.1312502880159988,0.0540398740818468,0.12801678908709338,0.2738719832109129
30,0.24760872439117318,0.1435022579026593,0.26342197691921726,0.45760160561966884
31,0.2587273818763891,0.16233766233766234,0.2805194805194805,0.43376623376623374
32,0.14627594274259245,0.059085841694537344,0.13935340022296544,0.32887402452619846
33,0.16545969471119798,0.07513768686073957,0.16247049567269867,0.34185680566483084
34,0.23909634691170156,0.1452991452991453,0.24786324786324787,0.42735042735042733
35,0.24040039345202688,0.13145539906103287,0.25821596244131456,0.45774647887323944
36,0.16289618642335266,0.06965174129353234,0.16417910447761194,0.35572139303482586
37,0.14213241535924798,0.04891304347826087,0.11956521739130435,0.3423913043478261
38,0.11388728512867104,0.04090909090909091,0.10227272727272728,0.25303030303030305
39,0.14560289362786608,0.0654158215010142,0.13843813387423934,0.30730223123732253
40,0.1538543387666653,0.061386138613861385,0.15148514851485148,0.3495049504950495
41,0.15230405387393978,0.07867132867132867,0.14335664335664336,0.2923951048951049
42,0.21492111572616257,0.10507246376811594,0.22826086956521738,0.45108695652173914
43,0.14147487195995676,0.056010928961748634,0.12704918032786885,0.3319672131147541
44,0.20755270681680124,0.12307692307692308,0.2076923076923077,0.3923076923076923
45,0.13541594243904556,0.04639175257731959,0.12371134020618557,0.30670103092783507
46,0.14164111985113848,0.05434782608695652,0.12771739130434784,0.3233695652173913
47,0.1345883560961626,0.07246376811594203,0.13043478260869565,0.2391304347826087
48,0.17646336060861498,0.06470588235294118,0.14705882352941177,0.4411764705882353
49,0.15002847571753544,0.05847953216374269,0.14814814814814814,0.34405458089668617
50,0.18588358841822497,0.08450704225352113,0.19014084507042253,0.39436619718309857
51,0.144322567206026,0.044753086419753084,0.13425925925925927,0.3425925925925926
52,0.2317663104497997,0.12195121951219512,0.23780487804878048,0.4817073170731707
53,0.1198563570373278,0.02857142857142857,0.11428571428571428,0.3
54,0.23927083680060154,0.13945578231292516,0.2534013605442177,0.4336734693877551
55,0.144362917081133,0.06159420289855073,0.13405797101449277,0.2898550724637681
56,0.3036423241872598,0.21818181818181817,0.30227272727272725,0.48409090909090907
57,0.13920822523875928,0.049019607843137254,0.11764705882352941,0.3431372549019608
58,0.21037323800375696,0.11312741312741313,0.21621621621621623,0.41312741312741313
59,0.18796905506390657,0.0989010989010989,0.1978021978021978,0.37362637362637363
60,0.21096292436002345,0.11772486772486772,0.22486772486772486,0.4074074074074074
61,0.11903236793530211,0.0390625,0.1015625,0.2890625
62,0.17102666805812025,0.08550185873605948,0.1691449814126394,0.34572490706319703
63,0.13172265921761445,0.05605381165919283,0.10986547085201794,0.2825112107623318
64,0.14901304157669268,0.060874704491725766,0.14361702127659576,0.32505910165484636
65,0.19752826738910784,0.088,0.188,0.46
66,0.19421036567559233,0.10899653979238755,0.19204152249134948,0.3615916955017301
67,0.3952937913407952,0.25274725274725274,0.44505494505494503,0.7087912087912088
68,0.16151607318476152,0.06164383561643835,0.136986301369863,0.410958904109589
69,0.14873859921215968,0.06129032258064516,0.13548387096774195,0.3387096774193548
70,0.10286525421098362,0.038461538461538464,0.07692307692307693,0.24414715719063546
71,0.19019215907103262,0.09740259740259741,0.18181818181818182,0.4090909090909091
72,0.15153420054667183,0.06976744186046512,0.13953488372093023,0.3023255813953488
73,0.220818634366749,0.11303939962476547,0.23381801125703564,0.4481707317073171
74,0.1707668482527189,0.08033240997229917,0.1731301939058172,0.3476454293628809
75,0.1376025177956597,0.057034220532319393,0.13498098859315588,0.30133079847908745
76,0.211034057629991,0.11816838995568685,0.20901033973412111,0.3988183161004431
77,0.1037158615950013,0.029880478087649404,0.08366533864541832,0.2549800796812749
78,0.15395621645644314,0.068,0.14,0.32
79,0.1258270742259761,0.04903536977491962,0.1229903536977492,0.2684887459807074
80,0.161421731241892,0.0776255707762557,0.1552511415525114,0.3493150684931507
81,0.15934074710527932,0.04430379746835443,0.15822784810126583,0.44936708860759494
82,0.13145745815098805,0.05283505154639175,0.125,0.2815721649484536
83,0.19962588101656323,0.10996955859969558,0.19901065449010655,0.3751902587519026
84,0.1395799251554374,0.049019607843137254,0.12745098039215685,0.35294117647058826
85,0.11517308054595916,0.037162162162162164,0.11486486486486487,0.2702702702702703
86,0.14801497197261476,0.04424778761061947,0.168141592920354,0.3274336283185841
87,0.15068046004377594,0.0645617342130066,0.14467483506126297,0.3171536286522149
88,0.12930499840264864,0.046296296296296294,0.13425925925925927,0.2777777777777778
89,0.1325311412783942,0.05238095238095238,0.11904761904761904,0.2904761904761905
90,0.14869842170478986,0.06588235294117648,0.15411764705882353,0.31529411764705884
91,0.13567661830140432,0.05223880597014925,0.12388059701492538,0.3074626865671642
92,0.13677551668004811,0.047058823529411764,0.10588235294117647,0.36470588235294116
93,0.16706842394949384,0.0748502994011976,0.1661676646706587,0.3338323353293413
94,0.1965875860651706,0.09027777777777778,0.2152777777777778,0.4097222222222222
95,0.31271275792900033,0.18452380952380953,0.35714285714285715,0.6130952380952381
96,0.11935888891511874,0.047109207708779445,0.10385438972162742,0.25910064239828695
97,0.10851426725473458,0.04019292604501608,0.0932475884244373,0.23713826366559485
98,0.19982286687899634,0.10327570518653321,0.20746132848043677,0.39490445859872614
99,0.2585981801494877,0.15483870967741936,0.2709677419354839,0.4870967741935484
100,0.10325956237651412,0.03317535545023697,0.07345971563981042,0.24170616113744076
101,0.1416121746274771,0.05821917808219178,0.13013698630136986,0.3116438356164384
102,0.15683243347544992,0.07868852459016394,0.14672131147540984,0.3073770491803279
103,0.2019917672217054,0.1054259876249405,0.20561637315564016,0.4086149452641599
104,0.17664610143925824,0.08260869565217391,0.1826086956521739,0.3658385093167702
105,0.1420195803190488,0.06091148115687993,0.13803680981595093,0.3098159509202454
106,0.1593816972948317,0.0648854961832061,0.16793893129770993,0.3473282442748092
107,0.2751302717509936,0.16796875,0.29296875,0.48828125
108,0.14655104360843457,0.05687203791469194,0.1457345971563981,0.3287914691943128
109,0.09037156391299365,0.023316062176165803,0.06735751295336788,0.22797927461139897
110,0.17415377266649743,0.08888888888888889,0.15925925925925927,0.362962962962963
111,0.15717400516117258,0.05309734513274336,0.1592920353982301,0.39823008849557523
112,0.11937600021312092,0.037800687285223365,0.10996563573883161,0.2869415807560137
113,0.13461072020458903,0.05303030303030303,0.13257575757575757,0.26515151515151514
114,0.13802096745304926,0.05019305019305019,0.13706563706563707,0.29922779922779924
115,0.11323008631591173,0.04020100502512563,0.09045226130653267,0.26884422110552764
116,0.15547778680997887,0.07692307692307693,0.125,0.33653846153846156
117,0.15933540636374216,0.07056451612903226,0.1693548387096774,0.3185483870967742
118,0.12472522533598437,0.04490106544901065,0.121765601217656,0.2831050228310502
119,0.15029575020865726,0.06748291571753987,0.14607061503416857,0.3169134396355353
120,0.12763703524163766,0.03125,0.140625,0.2734375
121,0.1536154136064329,0.07331378299120235,0.14222873900293256,0.31671554252199413
122,0.1580485830671252,0.0625,0.171875,0.3177083333333333
123,0.15950040389469086,0.08196721311475409,0.1557377049180328,0.31256830601092894
124,0.24900363477696558,0.12295081967213115,0.29508196721311475,0.5081967213114754
125,0.1575283983640306,0.06147540983606557,0.1721311475409836,0.39344262295081966
126,0.1420784643694359,0.056074766355140186,0.13551401869158877,0.308411214953271
127,0.1478701287242754,0.06506364922206506,0.14427157001414428,0.3041018387553041
128,0.2115061334669761,0.10891089108910891,0.20297029702970298,0.45544554455445546
129,0.20777734406594822,0.10495049504950495,0.21584158415841584,0.4198019801980198
130,0.10968404956320348,0.03619047619047619,0.09904761904761905,0.24857142857142858
131,0.16928537383490447,0.08236994219653179,0.16907514450867053,0.33959537572254334
132,0.20724759577317098,0.10303030303030303,0.20606060606060606,0.43333333333333335
133,0.12809754814728552,0.04491017964071856,0.11976047904191617,0.30389221556886226
134,0.18790081875570372,0.0989399293286219,0.18992932862190812,0.3666077738515901
135,0.11072138383843513,0.04044117647058824,0.09558823529411764,0.23897058823529413
136,0.10187277284310063,0.02032520325203252,0.0975609756097561,0.27235772357723576
137,0.12460894921477272,0.04342723004694836,0.11737089201877934,0.2934272300469484
138,0.16159141827781606,0.07247899159663866,0.16071428571428573,0.33403361344537813
139,0.12683336372294013,0.050595238095238096,0.10863095238095238,0.28869047619047616
140,0.2232989455703874,0.10752688172043011,0.24731182795698925,0.46236559139784944
141,0.12075761422753954,0.04108858057630736,0.10992529348986126,0.28014941302027746
142,0.1408415385315324,0.06349206349206349,0.1283068783068783,0.29365079365079366
143,0.16204518968823756,0.08300238284352661,0.16004765687053216,0.31374106433677523
144,0.1255737013557717,0.043859649122807015,0.11403508771929824,0.2894736842105263
145,0.17298111431141303,0.08961038961038961,0.16493506493506493,0.34285714285714286
146,0.19924317833319488,0.10885416666666667,0.19947916666666668,0.3848958333333333
147,0.18965977795471645,0.09401709401709402,0.21794871794871795,0.3547008547008547
148,0.29774627026173406,0.18862275449101795,0.33532934131736525,0.5119760479041916
149,0.20997767846769738,0.12121212121212122,0.20346320346320346,0.3961038961038961
150,0.17142159963795903,0.08333333333333333,0.16666666666666666,0.375
151,0.1483772181961879,0.059907834101382486,0.1313364055299539,0.3640552995391705
152,0.1955416562464316,0.08206686930091185,0.20972644376899696,0.4331306990881459
153,0.2858028464736472,0.14761904761904762,0.32857142857142857,0.5666666666666667
154,0.2982601082693177,0.19230769230769232,0.31993006993006995,0.5087412587412588
155,0.22711889753251308,0.10135135135135136,0.24324324324324326,0.5405405405405406
156,0.3366568678136018,0.24456521739130435,0.3532608695652174,0.5380434782608695
157,0.22934884679018996,0.14705882352941177,0.232620320855615,0.393048128342246
158,0.14125041337452807,0.058231868713605084,0.13790365272631022,0.2998941238750662
159,0.19174354957688697,0.09475806451612903,0.20766129032258066,0.36088709677419356
160,0.18076036497942413,0.08682634730538923,0.17964071856287425,0.38023952095808383
161,0.17768074337054426,0.08227589029881294,0.18051575931232092,0.37617683176422434
162,0.13051856984262827,0.047683923705722074,0.1226158038147139,0.30381471389645776
