Relation,MRR,h@1,h@3,h@10
0,0.26673359603869173,0.1625,0.290625,0.459375
1,0.29101328888853745,0.17592592592592593,0.3148148148148148,0.5185185185185185
2,0.12156370897978697,0.044838860345632885,0.10602522185894442,0.27790751985053713
3,0.11782591019238739,0.04162162162162162,0.10486486486486486,0.2583783783783784
4,0.11412269144103336,0.049775449101796404,0.10516467065868264,0.2275449101796407
5,0.1636388804967035,0.08493589743589744,0.1674679487179487,0.3076923076923077
6,0.11393492795298693,0.035147392290249435,0.10260770975056689,0.26927437641723356
7,0.11435727604803153,0.04350453172205438,0.10302114803625377,0.2377643504531722
8,0.10645120912882024,0.042735042735042736,0.06837606837606838,0.24786324786324787
9,0.08958346899708357,0.018633540372670808,0.06521739130434782,0.2111801242236025
10,0.1338074017158962,0.06119951040391677,0.12056303549571604,0.2741738066095471
11,0.11700234831107782,0.04447852760736196,0.10736196319018405,0.26380368098159507
12,0.08780131782210611,0.029556650246305417,0.06157635467980296,0.17733990147783252
13,0.10353042891143704,0.04272151898734177,0.07911392405063292,0.21835443037974683
14,0.09824793257834061,0.028037383177570093,0.0794392523364486,0.24766355140186916
15,0.10432709165359225,0.032327586206896554,0.07543103448275862,0.25646551724137934
16,0.11452441568519658,0.04365904365904366,0.09875259875259876,0.2588357588357588
17,0.1158079404881746,0.038703703703703705,0.09925925925925926,0.2674074074074074
18,0.13988688672144603,0.06589147286821706,0.13953488372093023,0.2751937984496124
19,0.21665733551065647,0.11627906976744186,0.2441860465116279,0.4127906976744186
20,0.09642612640142949,0.03153153153153153,0.05855855855855856,0.21621621621621623
21,0.1517641969388403,0.05642023346303502,0.14396887159533073,0.3638132295719844
22,0.11050630105529238,0.03811659192825112,0.09417040358744394,0.2623318385650224
23,0.09150269105046441,0.031017369727047148,0.06575682382133995,0.2109181141439206
24,0.12096647285770697,0.04935622317596566,0.10300429184549356,0.26180257510729615
25,0.10975402327141354,0.03932584269662921,0.09480337078651685,0.2521067415730337
26,0.09448705044999885,0.02926829268292683,0.07560975609756097,0.21341463414634146
27,0.187005159430014,0.11194029850746269,0.15671641791044777,0.373134328358209
28,0.12074958423078426,0.04918032786885246,0.10245901639344263,0.2827868852459016
29,0.09031052752625635,0.0236096537250787,0.07135362014690451,0.21720881427072403
30,0.16407512571732286,0.06974410436527848,0.16532865027596588,0.35474159558454593
31,0.21144189813428965,0.12987012987012986,0.20909090909090908,0.36363636363636365
32,0.11581963638624275,0.0379041248606466,0.10479375696767002,0.28037904124860646
33,0.11640002421621776,0.04130605822187254,0.1058221872541306,0.26317859952793077
34,0.19859977589027214,0.10256410256410256,0.20512820512820512,0.3547008547008547
35,0.25432107024791506,0.1572769953051643,0.2511737089201878,0.4812206572769953
36,0.1261749475560213,0.04228855721393035,0.12686567164179105,0.30597014925373134
37,0.11937321848154742,0.03804347826086957,0.11956521739130435,0.2608695652173913
38,0.09034004970332485,0.022727272727272728,0.07424242424242425,0.21666666666666667
39,0.11606766578305282,0.04208924949290061,0.10344827586206896,0.2525354969574036
40,0.116490504989463,0.041584158415841586,0.09801980198019802,0.26534653465346536
41,0.10592491166741934,0.034527972027972025,0.09527972027972027,0.23382867132867133
42,0.15362896683959423,0.05253623188405797,0.1431159420289855,0.3695652173913043
43,0.13886390666766735,0.0546448087431694,0.12978142076502733,0.2896174863387978
44,0.17566532013882385,0.07692307692307693,0.16153846153846155,0.3384615384615385
45,0.11656151007745748,0.02577319587628866,0.1056701030927835,0.3118556701030928
46,0.13531594090118684,0.057065217391304345,0.12228260869565218,0.296195652173913
47,0.11148519652997976,0.036231884057971016,0.11594202898550725,0.2463768115942029
48,0.16288565835090427,0.052941176470588235,0.15294117647058825,0.4294117647058823
49,0.1112799515546269,0.036062378167641324,0.1023391812865497,0.25828460038986356
50,0.17845302828066117,0.08450704225352113,0.1619718309859155,0.38028169014084506
51,0.1172696611368024,0.029320987654320986,0.10493827160493827,0.30401234567901236
52,0.18543174653316602,0.07926829268292683,0.17682926829268292,0.4329268292682927
53,0.11691553972101837,0.05,0.09285714285714286,0.25
54,0.20571831544838098,0.10884353741496598,0.21768707482993196,0.37755102040816324
55,0.1088803969508676,0.043478260869565216,0.08333333333333333,0.2463768115942029
56,0.27987487727401444,0.19772727272727272,0.2727272727272727,0.44772727272727275
57,0.15905969434360592,0.06372549019607843,0.14705882352941177,0.35784313725490197
58,0.16875575223625405,0.07953667953667953,0.1691119691119691,0.349034749034749
59,0.16545593524108193,0.07142857142857142,0.15384615384615385,0.38461538461538464
60,0.17885698962920052,0.08597883597883597,0.19047619047619047,0.35978835978835977
61,0.11461040300852782,0.03515625,0.08203125,0.296875
62,0.1277992030327624,0.03717472118959108,0.1171003717472119,0.31784386617100374
63,0.10161719512319617,0.042600896860986545,0.08520179372197309,0.19955156950672645
64,0.10308765912324463,0.026595744680851064,0.08687943262411348,0.2700945626477541
65,0.17462549628996243,0.076,0.164,0.38
66,0.14785910156237797,0.06228373702422145,0.13494809688581316,0.314878892733564
67,0.3444489592452667,0.23626373626373626,0.38461538461538464,0.6208791208791209
68,0.11994811733463001,0.0273972602739726,0.1095890410958904,0.2945205479452055
69,0.1242467904949885,0.03225806451612903,0.12258064516129032,0.3064516129032258
70,0.09921181977091904,0.033444816053511704,0.08361204013377926,0.23076923076923078
71,0.22166606764688163,0.11688311688311688,0.2012987012987013,0.4805194805194805
72,0.11987269634485291,0.040697674418604654,0.11337209302325581,0.25872093023255816
73,0.14538620234392208,0.054174484052532834,0.13907129455909945,0.33278611632270166
74,0.12701639900642822,0.055401662049861494,0.11080332409972299,0.2742382271468144
75,0.10882660277565617,0.0408745247148289,0.09125475285171103,0.2414448669201521
76,0.18639574427413194,0.09601181683899557,0.19423929098966028,0.3522895125553914
77,0.07798658462987436,0.0199203187250996,0.05776892430278884,0.1892430278884462
78,0.14625827121412618,0.072,0.132,0.296
79,0.09352750202630795,0.028938906752411574,0.0819935691318328,0.2057877813504823
80,0.14880680079212633,0.0730593607305936,0.1415525114155251,0.271689497716895
81,0.15995672792849233,0.056962025316455694,0.17721518987341772,0.3860759493670886
82,0.11768915718825408,0.04961340206185567,0.11211340206185567,0.24033505154639176
83,0.1451056122577572,0.06316590563165905,0.1430745814307458,0.3017503805175038
84,0.15235071071843717,0.049019607843137254,0.1568627450980392,0.37254901960784315
85,0.08769751647488809,0.010135135135135136,0.08445945945945946,0.23648648648648649
86,0.1365045521669733,0.03982300884955752,0.1504424778761062,0.3185840707964602
87,0.11381782057287682,0.039114043355325166,0.09566446748350613,0.25683317624882185
88,0.07910965930121465,0.009259259259259259,0.05555555555555555,0.21296296296296297
89,0.1130500810867101,0.0380952380952381,0.11428571428571428,0.24285714285714285
90,0.11114648119077404,0.04,0.09294117647058824,0.2447058823529412
91,0.12244800180580769,0.04477611940298507,0.11194029850746269,0.2791044776119403
92,0.1516894099142452,0.08235294117647059,0.13529411764705881,0.2647058823529412
93,0.1254157764189609,0.05089820359281437,0.10479041916167664,0.28293413173652693
94,0.1404029806622225,0.041666666666666664,0.1527777777777778,0.3333333333333333
95,0.24326550547828335,0.11904761904761904,0.25,0.5119047619047619
96,0.0927552688823373,0.028907922912205567,0.07708779443254818,0.2044967880085653
97,0.08065771867548778,0.021704180064308683,0.0635048231511254,0.182475884244373
98,0.1366698805854036,0.05345768880800728,0.13125568698817106,0.30141037306642404
99,0.22817395107593683,0.12903225806451613,0.23870967741935484,0.44193548387096776
100,0.09629276481504792,0.02132701421800948,0.07819905213270142,0.25118483412322273
101,0.11682688845684873,0.030821917808219176,0.10616438356164383,0.3116438356164384
102,0.12053623348380386,0.05491803278688524,0.10983606557377049,0.24754098360655738
103,0.14223372873354695,0.059019514516896715,0.1316039980961447,0.30580675868633983
104,0.16172283510512236,0.08012422360248447,0.15900621118012423,0.3242236024844721
105,0.11574741064918473,0.04820333041191937,0.10297984224364592,0.24364592462751972
106,0.17739199786697493,0.09923664122137404,0.16412213740458015,0.3244274809160305
107,0.2591320327518669,0.15234375,0.29296875,0.4609375
108,0.1264193209120915,0.052725118483412325,0.11907582938388625,0.26540284360189575
109,0.0823332148226584,0.023316062176165803,0.06217616580310881,0.17357512953367876
110,0.1692251299949463,0.08518518518518518,0.16296296296296298,0.337037037037037
111,0.13930378339234523,0.04424778761061947,0.12389380530973451,0.37610619469026546
112,0.10815667581517968,0.027491408934707903,0.09278350515463918,0.27319587628865977
113,0.11833633974004164,0.045454545454545456,0.09848484848484848,0.2840909090909091
114,0.11819415946669481,0.032818532818532815,0.11583011583011583,0.2702702702702703
115,0.10683189250043812,0.03768844221105527,0.08542713567839195,0.2537688442211055
116,0.16913699453579364,0.10576923076923077,0.14423076923076922,0.3173076923076923
117,0.11879174100924453,0.043682795698924734,0.10618279569892473,0.2721774193548387
118,0.116687547278394,0.0426179604261796,0.11339421613394216,0.2480974124809741
119,0.0994206779106032,0.031036446469248292,0.08143507972665148,0.23035307517084283
120,0.12549274425169674,0.0625,0.109375,0.21875
121,0.1260859052279995,0.05718475073313783,0.1187683284457478,0.250733137829912
122,0.11239175618164299,0.036458333333333336,0.09895833333333333,0.2604166666666667
123,0.13003117684964902,0.055191256830601096,0.12076502732240438,0.26994535519125684
124,0.30373501229588734,0.16393442622950818,0.36065573770491804,0.5901639344262295
125,0.10973801089274171,0.040983606557377046,0.07377049180327869,0.2459016393442623
126,0.10339391393602579,0.037383177570093455,0.08411214953271028,0.22897196261682243
127,0.11388592897985182,0.04738330975954738,0.09688826025459689,0.24398868458274398
128,0.2172619184078333,0.10891089108910891,0.22772277227722773,0.4405940594059406
129,0.17418229545222605,0.08415841584158416,0.16831683168316833,0.3504950495049505
130,0.09687004610622948,0.03238095238095238,0.0761904761904762,0.21904761904761905
131,0.14729954625781067,0.07658959537572255,0.1416184971098266,0.273121387283237
132,0.13213675086222404,0.045454545454545456,0.12424242424242424,0.3151515151515151
133,0.10867288405501907,0.03293413173652695,0.09580838323353294,0.25898203592814373
134,0.14394027915053223,0.06007067137809187,0.1431095406360424,0.30742049469964666
135,0.08398847417356574,0.022058823529411766,0.0661764705882353,0.20036764705882354
136,0.10749044039637591,0.028455284552845527,0.10569105691056911,0.23983739837398374
137,0.0918798700144786,0.025821596244131457,0.07394366197183098,0.21948356807511737
138,0.0986729708192311,0.023109243697478993,0.07773109243697479,0.27205882352941174
139,0.1237532700903856,0.050595238095238096,0.12351190476190477,0.2544642857142857
140,0.17459483146477003,0.06989247311827956,0.1827956989247312,0.3924731182795699
141,0.0904060259306288,0.0288153681963714,0.07310565635005337,0.20544290288153683
142,0.12151893068387698,0.05555555555555555,0.0992063492063492,0.2566137566137566
143,0.12701208535274502,0.056393963463065924,0.11834789515488484,0.25178713264495634
144,0.11999536458203325,0.03508771929824561,0.10526315789473684,0.30701754385964913
145,0.18376908112794046,0.10909090909090909,0.17142857142857143,0.32597402597402597
146,0.16811199670897606,0.08645833333333333,0.16197916666666667,0.3255208333333333
147,0.10512774916357633,0.03418803418803419,0.08974358974358974,0.23504273504273504
148,0.2683915882379219,0.15568862275449102,0.3158682634730539,0.47754491017964074
149,0.15319677292723144,0.07142857142857142,0.14502164502164502,0.3203463203463203
150,0.15743280241381374,0.0763888888888889,0.13194444444444445,0.3263888888888889
151,0.1530417629303491,0.06221198156682028,0.16820276497695852,0.3248847926267281
152,0.1940879955088518,0.0972644376899696,0.1945288753799392,0.3905775075987842
153,0.3349534308614402,0.22857142857142856,0.3619047619047619,0.5476190476190477
154,0.29395594790938645,0.1853146853146853,0.3304195804195804,0.48951048951048953
155,0.17338816066341087,0.06756756756756757,0.14864864864864866,0.43243243243243246
156,0.30491915744015463,0.21739130434782608,0.33152173913043476,0.46467391304347827
157,0.17721427568328427,0.09893048128342247,0.17379679144385027,0.31016042780748665
158,0.10641681691902695,0.03811540497617787,0.09052408681842244,0.23107464266807834
159,0.14768006719576277,0.05846774193548387,0.1532258064516129,0.3225806451612903
160,0.1946787363797303,0.07784431137724551,0.2215568862275449,0.38323353293413176
161,0.11270601695323362,0.03417928776094965,0.09578387228817029,0.26811297584936555
162,0.10148094317345359,0.02316076294277929,0.09264305177111716,0.24931880108991825
163,0.1143463436755695,0.03278688524590164,0.06557377049180328,0.32786885245901637
164,0.15021809319778173,0.07142857142857142,0.14285714285714285,0.3093220338983051
165,0.12794446121542027,0.04955820207452939,0.11774875144064541,0.27929312331924705
166,0.13510100385713064,0.05844155844155844,0.1396103896103896,0.27435064935064934
167,0.13084425355861998,0.0467741935483871,0.13709677419354838,0.27741935483870966
168,0.13531438614223976,0.06151645207439199,0.13447782546494993,0.2603719599427754
169,0.09651957514444426,0.023668639053254437,0.08284023668639054,0.23964497041420119
170,0.15393940770473388,0.07228915662650602,0.13855421686746988,0.3132530120481928
171,0.13939722504435792,0.06306306306306306,0.1287001287001287,0.296010296010296
172,0.14137750873916557,0.06382978723404255,0.1276595744680851,0.2912234042553192
173,0.2262212542442284,0.09803921568627451,0.22549019607843138,0.5098039215686274
174,0.15323900084497633,0.07924836601307189,0.14297385620915032,0.29411764705882354
175,0.12797364120250646,0.04535637149028078,0.1101511879049676,0.30669546436285094
176,0.1005174631867785,0.03349673202614379,0.08823529411764706,0.2238562091503268
177,0.1968540711422578,0.1196319018404908,0.19631901840490798,0.34049079754601225
178,0.08971807171244607,0.019417475728155338,0.0703883495145631,0.2111650485436893
179,0.1098893972172368,0.036551724137931035,0.10206896551724139,0.24344827586206896
180,0.09369359246854567,0.023529411764705882,0.07647058823529412,0.22794117647058823
181,0.12043478604863371,0.04219187675070028,0.10486694677871149,0.27240896358543415
182,0.17923803434864008,0.0946969696969697,0.17424242424242425,0.32575757575757575
183,0.09577583563639966,0.03420195439739414,0.08034744842562432,0.19489685124864278
184,0.10427639872234012,0.03344867358708189,0.09169550173010381,0.22895040369088812
185,0.1719871244749369,0.08461538461538462,0.18461538461538463,0.3153846153846154
186,0.136852794502739,0.05457746478873239,0.13556338028169015,0.2834507042253521
187,0.2480353936811979,0.15434083601286175,0.2652733118971061,0.4292604501607717
188,0.11134257369332491,0.05084745762711865,0.09322033898305085,0.22033898305084745
189,0.23164556297889863,0.15048543689320387,0.2354368932038835,0.38349514563106796
190,0.13416646190915577,0.05904059040590406,0.11254612546125461,0.2785977859778598
191,0.1307845279848156,0.041916167664670656,0.1317365269461078,0.3023952095808383
192,0.1324221672912712,0.04639175257731959,0.12628865979381443,0.3015463917525773
193,0.15520763404702131,0.0611764705882353,0.16470588235294117,0.34941176470588237
194,0.09036858730664477,0.024574669187145556,0.06049149338374291,0.21833648393194707
195,0.08899372685795637,0.02,0.05,0.265
196,0.12656621085230343,0.053088133240805,0.1179736294240111,0.2682165163081194
197,0.11193716250151232,0.03744939271255061,0.09817813765182186,0.2611336032388664
198,0.15760563375332226,0.07443181818181818,0.15397727272727274,0.32329545454545455
199,0.17573239643656266,0.08171206225680934,0.17315175097276264,0.38715953307393
200,0.11391949294775038,0.032407407407407406,0.09259259259259259,0.30324074074074076
201,0.4006750112153166,0.2857142857142857,0.4393939393939394,0.6623376623376623
202,0.09516776314897088,0.021052631578947368,0.07894736842105263,0.25263157894736843
203,0.13058594263661277,0.046875,0.125,0.2864583333333333
204,0.22058673560827877,0.12162162162162163,0.23423423423423423,0.4009009009009009
205,0.1387837235728746,0.0549738219895288,0.14834205933682373,0.28272251308900526
206,0.19233802106154693,0.07407407407407407,0.1728395061728395,0.5185185185185185
207,0.1590522945976855,0.08163265306122448,0.15306122448979592,0.29081632653061223
208,0.11211119411728879,0.03501945525291829,0.0914396887159533,0.2723735408560311
209,0.12192060739142808,0.04842105263157895,0.11578947368421053,0.26210526315789473
210,0.11491781838743796,0.045454545454545456,0.10353535353535354,0.25252525252525254
211,0.3085225575367462,0.22491909385113268,0.33171521035598706,0.47249190938511326
212,0.12818760770001686,0.047619047619047616,0.11791383219954649,0.28798185941043086
213,0.2629441065538953,0.15,0.2875,0.49375
214,0.11404283094792636,0.031135531135531136,0.0989010989010989,0.2692307692307692
215,0.16652114389781408,0.06903225806451613,0.1638709677419355,0.3606451612903226
216,0.10490737389368113,0.012422360248447204,0.10559006211180125,0.30124223602484473
217,0.22315244367747442,0.08333333333333333,0.21666666666666667,0.6166666666666667
218,0.15060679983197778,0.061260623229461755,0.14695467422096317,0.334985835694051
219,0.5459651002692706,0.4538152610441767,0.5863453815261044,0.7228915662650602
220,0.1159223289834404,0.04387990762124711,0.10046189376443418,0.27251732101616627
221,0.35365109266443756,0.26865671641791045,0.3880597014925373,0.5
222,0.08900781511454141,0.0,0.06666666666666667,0.26666666666666666
223,0.10298066229644043,0.037162162162162164,0.08445945945945946,0.22972972972972974
224,0.11283609194404239,0.038425492033739454,0.10168697282099344,0.25164011246485474
225,0.12187154013226836,0.04026115342763874,0.10826985854189336,0.2840043525571273
226,0.14238178216080116,0.05747126436781609,0.13793103448275862,0.27011494252873564
227,0.27401767067218014,0.17714285714285713,0.26285714285714284,0.5057142857142857
228,0.11643758533969693,0.04176334106728538,0.10788863109048724,0.25696055684454755
229,0.10547855259601295,0.0392156862745098,0.11764705882352941,0.19607843137254902
230,0.15451898420453128,0.06578947368421052,0.15789473684210525,0.3223684210526316
231,0.14042524703669804,0.046153846153846156,0.13076923076923078,0.3384615384615385
232,0.1585009775173163,0.07407407407407407,0.15656565656565657,0.32323232323232326
233,0.13533641236565833,0.06285178236397748,0.1303939962476548,0.2626641651031895
234,0.09393070103001466,0.02577319587628866,0.04639175257731959,0.26804123711340205
235,0.17895064081891984,0.09176029962546817,0.17883895131086142,0.35580524344569286
236,0.10868059352779856,0.040983606557377046,0.10655737704918032,0.23770491803278687
237,0.12698970001685142,0.0371900826446281,0.11570247933884298,0.3305785123966942
238,0.15905928594273702,0.07045454545454545,0.16590909090909092,0.33181818181818185
239,0.1819909584709629,0.09649122807017543,0.1783625730994152,0.3684210526315789
240,0.19374877689241374,0.08433734939759036,0.20481927710843373,0.4457831325301205
241,0.10368498827446236,0.03666666666666667,0.08444444444444445,0.21444444444444444
242,0.1082771453145234,0.03424657534246575,0.08904109589041095,0.2534246575342466
243,0.10986924252863162,0.03461538461538462,0.09038461538461538,0.25384615384615383
244,0.28314968451507616,0.1694915254237288,0.288135593220339,0.559322033898305
245,0.08950155131558118,0.029069767441860465,0.0708245243128964,0.19133192389006343
246,0.11873593561852523,0.03910614525139665,0.10335195530726257,0.2709497206703911
247,0.15874331639239142,0.05813953488372093,0.1501937984496124,0.375
248,0.18589633025963212,0.08254716981132075,0.16981132075471697,0.44339622641509435
249,0.12250125231106639,0.05045871559633028,0.0963302752293578,0.2798165137614679
250,0.12400613921179995,0.04395604395604396,0.10989010989010989,0.3021978021978022
251,0.22607924188186074,0.11912751677852348,0.24161073825503357,0.42953020134228187
252,0.11114821730164538,0.03983050847457627,0.0923728813559322,0.2440677966101695
253,0.13987129604663243,0.0649546827794562,0.1336858006042296,0.26510574018126887
254,0.10495746359331157,0.041938997821350764,0.08442265795206971,0.22058823529411764
255,0.11916351566137874,0.05692307692307692,0.09846153846153846,0.24307692307692308
256,0.15849323442146526,0.07,0.15833333333333333,0.31666666666666665
257,0.1341859869438688,0.05535390199637023,0.12522686025408347,0.2908348457350272
258,0.09681952515879533,0.03799019607843137,0.07904411764705882,0.19975490196078433
259,0.14986688987607333,0.06456456456456457,0.14264264264264265,0.3228228228228228
260,0.12668023125599256,0.04111842105263158,0.11677631578947369,0.3092105263157895
261,0.09647161905290942,0.024793388429752067,0.08677685950413223,0.2190082644628099
262,0.09263202417359098,0.016233766233766232,0.07467532467532467,0.2694805194805195
263,0.09729622198275516,0.01098901098901099,0.09340659340659341,0.24725274725274726
264,0.10575990991203921,0.026143790849673203,0.0915032679738562,0.2549019607843137
265,0.09951117922598074,0.034210526315789476,0.0868421052631579,0.2
266,0.1244136696491461,0.04642857142857143,0.11071428571428571,0.2875
267,0.31960636655145097,0.20945945945945946,0.3716216216216216,0.5135135135135135
268,0.11656485087045562,0.03535353535353535,0.10774410774410774,0.2676767676767677
269,0.13712740354176273,0.05263157894736842,0.13815789473684212,0.3256578947368421
270,0.0966798816885716,0.025483304042179262,0.08172231985940245,0.23110720562390158
271,0.09473054185700865,0.020527859237536656,0.07331378299120235,0.25513196480938416
272,0.1327167100949046,0.051587301587301584,0.13095238095238096,0.2619047619047619
273,0.1691601039481811,0.0782312925170068,0.1564625850340136,0.35714285714285715
274,0.13938860241549478,0.0673352435530086,0.1361031518624642,0.26504297994269344
275,0.18556394964270684,0.098,0.204,0.32
276,0.13644493568957144,0.06872037914691943,0.12914691943127962,0.25
277,0.09163749353569985,0.02631578947368421,0.07017543859649122,0.20175438596491227
278,0.10359730419666617,0.03787878787878788,0.08737373737373737,0.22323232323232323
279,0.11773938004078276,0.049342105263157895,0.10361842105263158,0.24671052631578946
280,0.11872425765770718,0.047932330827067667,0.106203007518797,0.24060150375939848
281,0.16397502238890183,0.07502768549280177,0.1611295681063123,0.34717607973421927
282,0.12409323266249088,0.046218487394957986,0.09243697478991597,0.31092436974789917
283,0.1299016124906218,0.04020979020979021,0.11713286713286714,0.3356643356643357
284,0.11499083886216246,0.03733031674208145,0.09728506787330317,0.2737556561085973
285,0.13158012802992602,0.04891304347826087,0.14673913043478262,0.2717391304347826
286,0.15263117944253626,0.05592105263157895,0.13486842105263158,0.3684210526315789
287,0.0938226256991932,0.032766990291262135,0.07524271844660194,0.1941747572815534
288,0.1740887319602773,0.07264957264957266,0.18803418803418803,0.38461538461538464
289,0.1832755969715678,0.09514925373134328,0.1791044776119403,0.35261194029850745
290,0.1420903766714867,0.07004830917874397,0.13043478260869565,0.2995169082125604
291,0.13759643310654987,0.05009633911368015,0.12909441233140656,0.3159922928709056
292,0.11388574085837103,0.044452887537993924,0.10372340425531915,0.23708206686930092
293,0.13522630216270218,0.06377551020408163,0.11938775510204082,0.26683673469387753
294,0.09921745039820823,0.033236994219653176,0.07803468208092486,0.20953757225433525
295,0.11239694868655833,0.045164233576642336,0.10173357664233576,0.23722627737226276
296,0.14291323473433123,0.05,0.1423076923076923,0.35384615384615387
297,0.1307986788137725,0.050063371356147024,0.12357414448669202,0.2832699619771863
298,0.12702167021279417,0.05154639175257732,0.10824742268041238,0.28350515463917525
299,0.12191814049036204,0.035211267605633804,0.1267605633802817,0.2746478873239437
300,0.10573762145160015,0.0410958904109589,0.0958904109589041,0.2226027397260274
301,0.15223402615441328,0.07263513513513513,0.15371621621621623,0.28547297297297297
302,0.11305952622017396,0.029069767441860465,0.0872093023255814,0.28488372093023256
303,0.11200745497459287,0.043089430894308944,0.09227642276422764,0.2451219512195122
304,0.14946584565466384,0.07196261682242991,0.14205607476635515,0.31121495327102805
305,0.11459438382668996,0.04424778761061947,0.10619469026548672,0.24668141592920353
306,0.09689301708488042,0.02967032967032967,0.08571428571428572,0.2098901098901099
307,0.1147067680533428,0.057432432432432436,0.09121621621621621,0.20608108108108109
308,0.12318985068380194,0.048687089715536105,0.1137855579868709,0.2614879649890591
309,0.12515090400386744,0.047619047619047616,0.11224489795918367,0.2891156462585034
310,0.12734109136951302,0.05547550432276657,0.11671469740634005,0.25720461095100866
311,0.09492706091001976,0.0236318407960199,0.07587064676616916,0.23507462686567165
312,0.12547482237936652,0.03784219001610306,0.1247987117552335,0.30434782608695654
313,0.15854450223725436,0.07602739726027398,0.15342465753424658,0.31438356164383563
314,0.08714363205787827,0.019455252918287938,0.07198443579766536,0.2247081712062257
315,0.10283904132755248,0.022388059701492536,0.08582089552238806,0.27611940298507465
316,0.09176510392838415,0.03102189781021898,0.06569343065693431,0.2116788321167883
317,0.09589272022600129,0.025510204081632654,0.08163265306122448,0.22321428571428573
318,0.08638917321681618,0.025017135023989032,0.0726525017135024,0.19568197395476353
319,0.1288599800878986,0.05029585798816568,0.11834319526627218,0.2917159763313609
320,0.17186333032862128,0.07537688442211055,0.18341708542713567,0.3530150753768844
321,0.1265239219710631,0.04504504504504504,0.0990990990990991,0.3003003003003003
322,0.08269007453336498,0.029411764705882353,0.058823529411764705,0.16806722689075632
323,0.15062303643109837,0.07863247863247863,0.14871794871794872,0.27692307692307694
324,0.11823459374798853,0.04266958424507659,0.10667396061269147,0.26422319474835887
325,0.17582272945178037,0.07824025289778715,0.1757112750263435,0.38066385669125397
326,0.09837700184835844,0.024390243902439025,0.08739837398373984,0.22357723577235772
327,0.12465715655621724,0.043010752688172046,0.10752688172043011,0.2956989247311828
328,0.11621267678051461,0.026627218934911243,0.11538461538461539,0.3076923076923077
