MRR,h@1,h@3,h@10,iteration,params
-0.1087052786165773,0.052146840148698886,0.11196096654275092,0.21842936802973978,21,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '80', '--learning-rate', '0.9519212472021423', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.3929806188592875e-10', '--rel-emb-size', '51', '--valid']"
-0.12152577595239064,0.061933085501858734,0.125910780669145,0.23725836431226766,22,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '83', '--learning-rate', '0.20536771669994883', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '2.8814506371190014e-05', '--rel-emb-size', '50', '--valid']"
-0.12736885644554022,0.06474907063197026,0.1333457249070632,0.2508457249070632,23,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '50', '--learning-rate', '0.4174063764217128', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '8.608789535084129e-10', '--rel-emb-size', '59', '--valid']"
-0.098083961799499,0.046496282527881044,0.09734200743494424,0.1979182156133829,24,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '162', '--learning-rate', '0.675315155075693', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.5744843799503315e-07', '--rel-emb-size', '116', '--valid']"
-0.13037702759588163,0.0675092936802974,0.13761152416356878,0.253224907063197,25,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '52', '--learning-rate', '0.13384222545780555', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.0780496711166831e-08', '--rel-emb-size', '80', '--valid']"
-0.12691332020864893,0.06595724907063197,0.13237918215613384,0.24472118959107805,26,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '73', '--learning-rate', '0.12000994266013608', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '7.471597961536362e-07', '--rel-emb-size', '106', '--valid']"
-0.11587656445911394,0.05927509293680298,0.11973048327137546,0.2254460966542751,27,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '50', '--learning-rate', '0.006807081664280395', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '6.0439922370813085e-09', '--rel-emb-size', '61', '--valid']"
-0.1167670802645991,0.06203531598513011,0.11978624535315985,0.2225092936802974,28,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '191', '--learning-rate', '0.16312802347390618', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '3.524232643171933e-10', '--rel-emb-size', '79', '--valid']"
-0.11724998221309266,0.058475836431226766,0.12066914498141264,0.2317100371747212,29,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '84', '--learning-rate', '0.01770226312806739', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.9127248414022322e-05', '--rel-emb-size', '138', '--valid']"
-0.12425367268338536,0.06399628252788105,0.12907992565055762,0.2424163568773234,30,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '70', '--learning-rate', '0.07624377248640829', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.0061464321666291e-07', '--rel-emb-size', '61', '--valid']"
-0.11714638212112513,0.06161710037174721,0.12003717472118959,0.2245817843866171,31,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '156', '--learning-rate', '0.2929534036152703', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.002610372031078215', '--rel-emb-size', '123', '--valid']"
-0.13135103335395848,0.06853159851301115,0.13850371747211895,0.2538104089219331,32,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '56', '--learning-rate', '0.3407307217749158', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.578480321449671e-08', '--rel-emb-size', '101', '--valid']"
-0.10191513612398873,0.048262081784386617,0.10355018587360595,0.20536245353159852,33,"['--batch-size', '512', '--data', 'covid', '--embedding-size', '60', '--learning-rate', '0.9693133441134167', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '3.8305334491003526e-05', '--rel-emb-size', '102', '--valid']"
-0.11676920837741989,0.05845724907063197,0.1208457249070632,0.23010223048327139,34,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '105', '--learning-rate', '0.3560928896437617', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '2.2539561150322035e-07', '--rel-emb-size', '114', '--valid']"
-0.11661650059278555,0.0583271375464684,0.12101301115241636,0.23058550185873605,35,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '87', '--learning-rate', '0.4634604941316702', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '2.0208734656966143e-08', '--rel-emb-size', '128', '--valid']"
-0.11701142671031836,0.05813197026022305,0.12115241635687732,0.23199814126394053,36,"['--batch-size', '512', '--data', 'covid', '--embedding-size', '66', '--learning-rate', '0.6289588135590123', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.9001697918654094e-06', '--rel-emb-size', '150', '--valid']"
-0.12787702837895154,0.06526951672862454,0.13363382899628254,0.2509944237918216,37,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '57', '--learning-rate', '0.1929612824802036', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '3.9079930848110205e-09', '--rel-emb-size', '95', '--valid']"
-0.10316383584348332,0.04855018587360595,0.10500929368029739,0.2095724907063197,38,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '76', '--learning-rate', '0.998555389819283', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.0001903821758616949', '--rel-emb-size', '114', '--valid']"
-0.11725185917040064,0.059665427509293684,0.12049256505576209,0.2304368029739777,39,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '103', '--learning-rate', '0.3184802884123193', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '8.778325180994216e-10', '--rel-emb-size', '129', '--valid']"
-0.1058492751773919,0.051282527881040894,0.1062825278810409,0.21067843866171004,40,"['--batch-size', '512', '--data', 'covid', '--embedding-size', '121', '--learning-rate', '0.02693244811123498', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '7.4725559513734825e-06', '--rel-emb-size', '99', '--valid']"
-0.11757726282095095,0.059795539033457246,0.12102230483271376,0.23064126394052045,41,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '92', '--learning-rate', '0.06087168081449454', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '6.03692878133617e-08', '--rel-emb-size', '148', '--valid']"
-0.11221556743451988,0.05837360594795539,0.11412639405204461,0.21682156133828998,42,"['--batch-size', '1024', '--data', 'covid', '--embedding-size', '175', '--learning-rate', '0.10684389969943396', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '4.817099996545349e-07', '--rel-emb-size', '75', '--valid']"
-0.10978317312808643,0.05464684014869888,0.11223977695167286,0.21724907063197027,43,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '143', '--learning-rate', '0.5293632345259272', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '7.658252925823634e-05', '--rel-emb-size', '84', '--valid']"
-0.1324244225905021,0.06907063197026023,0.13991635687732343,0.2557156133828996,44,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '55', '--learning-rate', '0.2555436971628717', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.06491568107257571', '--rel-emb-size', '67', '--valid']"
-0.10657786194566336,0.05424721189591078,0.1087825278810409,0.20562267657992564,45,"['--batch-size', '512', '--data', 'covid', '--embedding-size', '111', '--learning-rate', '0.003828152273510588', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.07719922098344288', '--rel-emb-size', '66', '--valid']"
-0.12358116172525066,0.06234200743494424,0.1278438661710037,0.2441449814126394,46,"['--batch-size', '1024', '--data', 'covid', '--embedding-size', '66', '--learning-rate', '0.251913861786009', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.004011850391172912', '--rel-emb-size', '55', '--valid']"
-0.11901540056978469,0.060947955390334575,0.1225,0.23223048327137547,47,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '91', '--learning-rate', '0.0838959066357415', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.0008823884401023753', '--rel-emb-size', '67', '--valid']"
-0.12869993046289083,0.06575278810408922,0.13554832713754647,0.25230483271375465,48,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '79', '--learning-rate', '0.00898232413954369', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.054167473308560504', '--rel-emb-size', '84', '--valid']"
-0.10313878850384565,0.04906133828996283,0.10431226765799256,0.20741635687732343,49,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '130', '--learning-rate', '0.027157150050791508', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.008098507158608137', '--rel-emb-size', '88', '--valid']"
-0.10603335081533134,0.05380111524163569,0.10610594795539033,0.20556691449814127,50,"['--batch-size', '1024', '--data', 'covid', '--embedding-size', '152', '--learning-rate', '0.050863504394893816', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.00046598491076751855', '--rel-emb-size', '92', '--valid']"
