MRR,h@1,h@3,h@10,iteration,params
-0.11625659509354717,0.06117100371747212,0.11931226765799256,0.2225,21,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '148', '--learning-rate', '0.16697293537742341', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.010305836098618343', '--rel-emb-size', '54', '--valid']"
-0.12586836154537515,0.06823420074349443,0.1312081784386617,0.2379460966542751,22,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '145', '--learning-rate', '0.19972910942601788', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.09986016368593985', '--rel-emb-size', '117', '--valid']"
-0.11929677274414421,0.06389405204460967,0.12212825278810409,0.22592936802973979,23,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '145', '--learning-rate', '0.1911103984649302', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.007915685075238528', '--rel-emb-size', '116', '--valid']"
-0.1181295342059382,0.06135687732342007,0.12135687732342007,0.22808550185873605,24,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '143', '--learning-rate', '0.2320413680123922', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.006987020577557544', '--rel-emb-size', '146', '--valid']"
-0.12097609141425023,0.06609665427509294,0.12453531598513011,0.22763011152416357,25,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '197', '--learning-rate', '0.09118651814220129', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.0794686876958861', '--rel-emb-size', '73', '--valid']"
-0.12852671783317013,0.06508364312267657,0.13633828996282527,0.2515148698884758,26,"['--batch-size', '268', '--data', 'covid', '--embedding-size', '56', '--learning-rate', '0.25003663710712376', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '2.1702195581218974e-06', '--rel-emb-size', '145', '--valid']"
-0.1304885313015419,0.06722118959107806,0.1374814126394052,0.25468401486988845,27,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '52', '--learning-rate', '0.4401585403044287', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '9.48554610950283e-07', '--rel-emb-size', '144', '--valid']"
-0.13044260923015064,0.06699814126394052,0.13771375464684016,0.2554553903345725,28,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '52', '--learning-rate', '0.43013116890904524', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.8885985736056045e-07', '--rel-emb-size', '143', '--valid']"
-0.12874701473205324,0.06604089219330855,0.13592007434944237,0.25177509293680295,29,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '51', '--learning-rate', '0.599260016324781', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '3.3963432902962737e-07', '--rel-emb-size', '142', '--valid']"
-0.12688272106619766,0.06492565055762081,0.13350371747211895,0.24736988847583644,30,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '61', '--learning-rate', '0.5891089439957774', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '5.794406065028353e-06', '--rel-emb-size', '121', '--valid']"
-0.12445799048936927,0.06368959107806692,0.13026951672862452,0.24426579925650557,31,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '65', '--learning-rate', '0.4555748471646997', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '8.415301886072735e-08', '--rel-emb-size', '199', '--valid']"
-0.13207392508297613,0.06925650557620817,0.13947026022304831,0.2555855018587361,32,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '53', '--learning-rate', '0.30487000705596', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.0715781220702962e-05', '--rel-emb-size', '154', '--valid']"
-0.12518723440907506,0.06529739776951674,0.1304925650557621,0.24227695167286245,33,"['--batch-size', '512', '--data', 'covid', '--embedding-size', '71', '--learning-rate', '0.11832822314383129', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '9.981935195150813e-06', '--rel-emb-size', '167', '--valid']"
-0.12805433509245095,0.06616171003717472,0.13512081784386618,0.24843866171003717,34,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '63', '--learning-rate', '0.29874128935542893', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '0.00014500927170887006', '--rel-emb-size', '153', '--valid']"
-0.13046541393933309,0.06782527881040892,0.13764869888475836,0.25466542750929366,35,"['--batch-size', '512', '--data', 'covid', '--embedding-size', '50', '--learning-rate', '0.31320775957378083', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.3811076441155745e-06', '--rel-emb-size', '132', '--valid']"
-0.11477207814201323,0.056552044609665425,0.11836431226765799,0.229182156133829,36,"['--batch-size', '128', '--data', 'covid', '--embedding-size', '88', '--learning-rate', '0.5777595483860336', '--mcl', 'True', '--model', 'tucker', '--quiet', '--reg-weight', '1.6207235045308994e-05', '--rel-emb-size', '195', '--valid']"
