Relation,MRR,h@1,h@3,h@10
8,0.042526890788506716,0.01731335952848723,0.03425834970530452,0.0819007858546169
1,0.05893818078066332,0.03001936733376372,0.05455132343447385,0.11233053582956747
7,0.05723477020759679,0.022950089126559714,0.052918894830659535,0.11987522281639929
3,0.03322911723031325,0.01164294954721863,0.022639068564036222,0.06791720569210867
9,0.18806603037319944,0.09904970760233918,0.21734892787524365,0.3558723196881092
10,0.17397867296133962,0.10713522751548814,0.18938261055330058,0.3002563554795984
14,0.3862034915007456,0.24933372816108973,0.4505478235119929,0.6612377850162866
0,0.13205725789662778,0.06168403401604983,0.14905976763684273,0.2731464846089352
5,0.06110897272702266,0.022341888175985335,0.05453712190650779,0.1293538038496792
19,0.03927609262259828,0.01485148514851485,0.030693069306930693,0.08514851485148515
4,0.032521959107879965,0.008141112618724558,0.021370420624151967,0.07293080054274084
13,0.13833573108674843,0.06733202136631994,0.1522350295192578,0.27228001124543155
11,0.036944927570079375,0.011288380493678507,0.026640577965081277,0.07886815171583383
12,0.12480403850957617,0.0798035604665439,0.1327501534683855,0.2147022713321056
2,0.06592635112831345,0.040396341463414635,0.06097560975609756,0.10746951219512195
6,0.10763096840901548,0.056223175965665236,0.11587982832618025,0.2053648068669528
21,0.07790425948219334,0.047038327526132406,0.06794425087108014,0.11672473867595819
16,0.08078019368907519,0.05465288035450517,0.07385524372230429,0.1240768094534712
23,0.16353954965936088,0.0851063829787234,0.19148936170212766,0.324468085106383
17,0.01761786669413098,0.0031446540880503146,0.012578616352201259,0.03773584905660377
18,0.046886871720685425,0.020202020202020204,0.03535353535353535,0.09595959595959595
22,0.07247052150126689,0.04216867469879518,0.0783132530120482,0.12650602409638553
15,0.03679802600607449,0.011627906976744186,0.03488372093023256,0.08139534883720931
25,0.07197088964813059,0.025,0.1,0.125
26,0.31255484411863577,0.25,0.25,0.5
20,0.05093211472512622,0.026923076923076925,0.05,0.09615384615384616
24,0.049982286227952095,0.02830188679245283,0.04716981132075472,0.08490566037735849
