Relation,MRR,h@1,h@3,h@10
8,0.1251068595731751,0.06839390962671905,0.12954322200392926,0.23600196463654224
1,0.09346599943750108,0.05035506778566817,0.09360877985797289,0.17075532601678503
7,0.2393527522847316,0.1551916221033868,0.2659313725490196,0.40430035650623886
3,0.059805556163274425,0.02328589909443726,0.05109961190168176,0.11901681759379043
9,0.4298201348497175,0.31298732943469787,0.4969541910331384,0.6476608187134503
10,0.46122106292214354,0.3532364879299295,0.5183721427045503,0.6638538773766289
14,0.4747202569109214,0.3470535978679301,0.5313888066331063,0.7260882440035534
0,0.1929094327131853,0.11043238711222901,0.21319918553120135,0.36142052940471914
5,0.10111070267124635,0.0441109074243813,0.10254353803849679,0.20692025664527955
19,0.06908949369487773,0.02178217821782178,0.06732673267326733,0.1594059405940594
4,0.07177199366806289,0.028833107191316147,0.06784260515603799,0.1455223880597015
13,0.47505148942932723,0.36477368569018837,0.53725049198763,0.6847062131009277
11,0.08368242090272712,0.03431667670078266,0.07871763997591812,0.1782059000602047
12,0.21040150918581216,0.13996316758747698,0.23189073050951503,0.3472989564149785
2,0.0897284696036302,0.041920731707317076,0.08765243902439024,0.17682926829268292
6,0.319724425629386,0.22682403433476395,0.35815450643776825,0.5032188841201717
21,0.13317439327644695,0.08013937282229965,0.13414634146341464,0.22125435540069685
16,0.1425538098877772,0.0827178729689808,0.14549483013293943,0.258493353028065
23,0.24825240180082095,0.17553191489361702,0.2712765957446808,0.39361702127659576
17,0.06944856731123203,0.026729559748427674,0.06761006289308176,0.15251572327044025
18,0.10583665210841106,0.056818181818181816,0.10101010101010101,0.20833333333333334
22,0.13848885576204478,0.08433734939759036,0.1566265060240964,0.23493975903614459
15,0.07718802068455972,0.03488372093023256,0.07209302325581396,0.1511627906976744
25,0.1263895000688024,0.0375,0.1625,0.3
26,0.5634920634920635,0.5,0.5,1.0
20,0.08166449325420162,0.038461538461538464,0.08461538461538462,0.14615384615384616
24,0.0827188655368476,0.05660377358490566,0.07547169811320754,0.11320754716981132
