Relation,MRR,h@1,h@3,h@10
8,0.10054111422545126,0.05083497053045186,0.10093320235756385,0.19351669941060903
1,0.09294182173669292,0.04938670109748225,0.09425435765009683,0.17462879276952872
7,0.09025479000224997,0.04055258467023173,0.08879233511586453,0.18237522281639929
3,0.05349463628013102,0.018111254851228976,0.042690815006468305,0.11319534282018111
9,0.2080222552995091,0.11220760233918128,0.23452729044834308,0.4003411306042885
10,0.18749038191211667,0.10713522751548814,0.20348216193121127,0.3505661183507797
14,0.38024168475194164,0.252442996742671,0.429819366301451,0.6418418714835653
0,0.12456477303646729,0.05749191519942508,0.13253084201700802,0.26206731345071266
5,0.0808179205589739,0.032080659945004586,0.0748166819431714,0.16968377635197066
19,0.06837254672083086,0.028712871287128714,0.05643564356435644,0.1485148514851485
4,0.059736830540491066,0.020691994572591587,0.05088195386702849,0.1251696065128901
13,0.1761643810249993,0.09024458813606973,0.1910317683441102,0.350857464155187
11,0.06818271056859916,0.027543648404575558,0.06306441902468393,0.14042745334136061
12,0.16644461754920287,0.09806629834254144,0.18155310006138736,0.302793124616329
2,0.09918804183656212,0.051829268292682924,0.09222560975609756,0.19283536585365854
6,0.13579605389280375,0.07188841201716738,0.1444206008583691,0.261587982832618
21,0.15019743399498622,0.09407665505226481,0.156794425087108,0.2456445993031359
16,0.12898492473297396,0.07163958641063516,0.13367799113737075,0.24372230428360414
23,0.312051155810053,0.22340425531914893,0.35638297872340424,0.4627659574468085
17,0.07552410164024177,0.0330188679245283,0.07861635220125786,0.1509433962264151
18,0.10130765632114147,0.05555555555555555,0.09848484848484848,0.1830808080808081
22,0.15571225227715227,0.10843373493975904,0.14457831325301204,0.25903614457831325
15,0.08414176714226011,0.044186046511627906,0.07906976744186046,0.15813953488372093
25,0.08984933621719655,0.0375,0.1125,0.175
26,0.494047619047619,0.25,0.75,1.0
20,0.10121646960067698,0.06153846153846154,0.08846153846153847,0.19230769230769232
24,0.10342260387712861,0.0660377358490566,0.07547169811320754,0.1792452830188679
